fldCustId|fldUserId|fldCustomerName|fldCustomerFlag|fldPasswordEncrMethod|fldPasswordEncrKey|fldAllowRegisterUs|fldIsEmpIdMandatory|fldDefURL|fldDefaultLanguageId|LogOutSetting|LogOutURL|fldisuse3customer|fldmaxstudentlimit|fldallowautomatedreports|fldallowadminssl|fldtimezoneid|Obselete_fldAllowStudentToEditProfile|Obselete_fldAllowStudentToChangeLanguage|fldDisplayEmployeeIDas|Obselete_fldAllowStudentToChangePassword|Obselete_fldAllowStudentToChangeEmailID|Obselete_fldAllowStudentToChangeEmpID|charAllowInheritance|charPrimaryKeyIdentifier|strLftpLocation|strUsername|strPassword|charAutomaticReminder_OLD|charUserPastDueMandatory_OLD|charUserPastDueOptional_OLD|charManagerPastDueMandatory_OLD|charManagerPastDueOptional_OLD|charManagerIncompleteMandatory_OLD|charManagerIncompleteOptional_OLD|charUserIncompleteMandatoryTraining_OLD|charUserIncompleteOptionalTraining_OLD|charRecurrenceType_OLD|intStartTimeHour_OLD|intStartTimeMinute_OLD|charStartTimeAMPM_OLD|dtmStartDate_OLD|fldsupportEmailId|fldsupportOption|charMyReport|intmaxcourses|fldAllowDomain|fldAllowLDAP|IntLogRetentionPeriod|CharUserEmailLog|fldPasswordMethod|fldSelfRegStudPass|fldAutoResetonFailure|fldHandleFailedCourses|Obsolete_intMinPasswordLength|Obsolete_chrIsPasswordUniquenessRequired|Obselete_CharManagerPermission|charIsEmailIdMandatory|charIsUserLoginWithEmailId|charIsUserLoginWithEmployeeId|charEcommerce|charSelfRegEmailVerification|fldAllowRegDivDepSelection|Obselete_charAllowUserToChangeHireDate|charCertificationCourseUnEnrollmentSetting|strTheme|strCustomName|bitDisplayForgotPasswordLink|bitDisplayLanguageSelector|Obselete_charAllowUserToChangeCompanyOrEmployer|Obselete_charAlloUserToChangeTimeZone|intFindUsersLimit|bitILT|bitIncludeiCalendarILT_OLD|bitIncludeiCalendarWBT_OLD|intILTSessionsLimit|SharedKey|bitRequireUserToAgreeTermsService|intEditionID|intAuthorCount|intManagerCount|intOrgAdminCount|intPasswordAdminCount|dtCreatedOn|strARBSubscriptionID|dtSubscriptionStartDate|strAccountGUID|bitDisplayPortalCalendarLink|bitDisplayLearnerCalendarlink|bitCertification|bitEnableCustomField|Obselete_charAllowStudentSCORMFootPrint|bitAllowManagerToChangeUserTranscript|bitPreserveCertificate|bitSendCertificateInPDF_OLD|bitEnableEmailNotifications_OLD|intInactivateUserGracePeriod|bitInactivateUser|bitEnrollMeInCourseDefaultFlag|bitIsEnableVolumeDiscount|strDefaultPage|bitIsFooterEnabled|intMinThreshold|intMaxThreshold|Obsolete_bitPasswordIncludeUpperCase|Obsolete_bitPasswordIncludeNumeric|Obsolete_bitPasswordIncludeSpecialChar|bitEnableAccountLockOutPolicy|intAccountLockoutFailedAttemptThreshold|bitEnableAccountUnLockPolicy|intAccountUnLockAfterMinutes|Obsolete_bitEnablePasswordExpirationPolicy|Obsolete_intPasswordValidForDays|strOldPasswordEncrMethod|bitIsBrandingEnabled|charCreatedByMethod|strEmailRelayOption|bitSwitchToNewLC|charAccountType|bitIsEAEIntegration|charEAEReportType|bitIsAppIntegration|bitSAMLVerificationEnable|bitShowCompletedCourses|bitIsUserMustChangePassword|bitIsSkipLearnerDashboard|bitIsZoltarEnable|sys_ROWVERSION|strCreatedByClient
2523|755702|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|YTmmS3B337uG/7q/tkt98SWl2nechT92P/cpDgBwfP4=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A14111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|YTmmS3B337uG/7q/tkt98SWl2nechT92P/cpDgBwfP4=|0|1|NULL|NULL|NULL|NULL|2019-09-11 06:16:36.510|NULL|NULL|B4D634CE-59FB-4D6E-B54A-072895A06D9E|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D335A1|NULL
2524|755704|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|egOolM8WN/DKCHgti8JRIq9YjzGANnoxejY1YxfX8sc=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A141111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|egOolM8WN/DKCHgti8JRIq9YjzGANnoxejY1YxfX8sc=|0|1|NULL|NULL|NULL|NULL|2019-09-11 06:21:15.473|NULL|NULL|9C695C35-2334-447E-9495-F32726A445E9|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D33A1F|NULL
2525|755706|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|OvYGiYqOhG0sNyNrykbcEh5jo/GDB2UyAyCcBuYxHrA=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A1411111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|OvYGiYqOhG0sNyNrykbcEh5jo/GDB2UyAyCcBuYxHrA=|0|1|NULL|NULL|NULL|NULL|2019-09-11 06:24:49.073|NULL|NULL|F4F8885B-C993-4640-9EC4-E414B7BD1C5B|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D33EF1|NULL
2526|755708|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|uk8Wf8Nu1t2NUtHeslqb+Em/HuNghaYwHP4M3LdddrA=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A14111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|uk8Wf8Nu1t2NUtHeslqb+Em/HuNghaYwHP4M3LdddrA=|0|1|NULL|NULL|NULL|NULL|2019-09-11 06:51:08.660|NULL|NULL|ED9F17CE-482F-4F96-89AC-6F04706F06B7|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D3443E|NULL
2527|755710|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|7VFJEkncZmmCZeDQSoRVMUHlfiDH4Pq3v20uhzl3LN8=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A141111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|7VFJEkncZmmCZeDQSoRVMUHlfiDH4Pq3v20uhzl3LN8=|0|1|NULL|NULL|NULL|NULL|2019-09-11 06:55:00.670|NULL|NULL|CAEEF9F5-A849-4BE8-85C5-387B3B4B4596|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D3498A|NULL
2528|755712|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|V+A/qnxlDIXsbAP7qlTGsWOPKE8+xhvu90ebq0fJRrY=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A1411111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|V+A/qnxlDIXsbAP7qlTGsWOPKE8+xhvu90ebq0fJRrY=|0|1|NULL|NULL|NULL|NULL|2019-09-11 07:11:30.753|NULL|NULL|8B5A8F14-861E-43E2-95C7-E05869AC2815|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D34E81|NULL
2529|755714|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|MqP4ebQ7iHFsenpTHDqy44QZFCoOITY3i1BRufPjaEE=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A14111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|MqP4ebQ7iHFsenpTHDqy44QZFCoOITY3i1BRufPjaEE=|0|1|NULL|NULL|NULL|NULL|2019-09-11 08:27:57.770|NULL|NULL|588BF350-B18D-43C1-B99F-1D50ACDD93D4|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D353C7|NULL
2530|755716|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|ZsGGfz/C4ynpc3Xov49SA4Dz7RpG1bmKAQAJ/b9iPoc=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A141111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|ZsGGfz/C4ynpc3Xov49SA4Dz7RpG1bmKAQAJ/b9iPoc=|0|1|NULL|NULL|NULL|NULL|2019-09-11 08:29:16.003|NULL|NULL|8ED5C47B-CC19-4755-BF2F-E75E610A3016|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D358BE|NULL
2531|755718|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|XnvZKRXU90xN6e/qP7sz080UtudzjvnKuSfxzyrGRdA=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A1411111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|XnvZKRXU90xN6e/qP7sz080UtudzjvnKuSfxzyrGRdA=|0|1|NULL|NULL|NULL|NULL|2019-09-11 08:31:15.817|NULL|NULL|A77599B8-9854-4466-91CD-AE9A5E208F79|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D35D3C|NULL
2532|755720|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|ONOYc1OSHJB18reKp+5dydJk2OBSqC8H7W8jsURhZvU=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A14111111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|ONOYc1OSHJB18reKp+5dydJk2OBSqC8H7W8jsURhZvU=|0|1|NULL|NULL|NULL|NULL|2019-09-11 08:32:15.993|NULL|NULL|E18A6887-94EE-4514-A580-6C59ACEAD5D9|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D361B9|NULL
2533|755722|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|q1ZoCFEIas0gJlaN9wYGmmeJuLOHbjCPB0XXvH0kcmQ=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A141111111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|q1ZoCFEIas0gJlaN9wYGmmeJuLOHbjCPB0XXvH0kcmQ=|0|1|NULL|NULL|NULL|NULL|2019-09-11 08:34:41.313|NULL|NULL|B7FCE14E-A711-4F4D-B384-E70D7C5E62C0|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D36637|NULL
2534|755724|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|kjDLX3kOd0a8v+zpKmJrKAg1Kq2onXLrjKENSiunLoo=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A1411111111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|kjDLX3kOd0a8v+zpKmJrKAg1Kq2onXLrjKENSiunLoo=|0|1|NULL|NULL|NULL|NULL|2019-09-11 08:59:16.123|NULL|NULL|6611B9AE-37E8-40D2-8467-050C1083C6D7|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D36AB4|NULL
2535|755726|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|UiCUqZUZk1YK0iauAKfQ/x9V8VDHRtJlYLsvRxL9Qi0=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A14111111111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|UiCUqZUZk1YK0iauAKfQ/x9V8VDHRtJlYLsvRxL9Qi0=|0|1|NULL|NULL|NULL|NULL|2019-09-11 09:01:16.067|NULL|NULL|B9A8DD32-A060-4B8A-89D4-9EC43C409FE6|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D36F32|NULL
2536|755728|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|tBkYbgwqGnxcXn64WpFlny5D6RitszM0RHUIwSckxvc=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A141111111111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|tBkYbgwqGnxcXn64WpFlny5D6RitszM0RHUIwSckxvc=|0|1|NULL|NULL|NULL|NULL|2019-09-11 09:03:16.423|NULL|NULL|00144203-DF68-4FA9-814E-98D919891208|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D373AF|NULL
2537|755730|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|OD0EMb9NGSLQbscMmp75eQPFUPuc/p2I/KqxzCJ2ltk=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A1411111111111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|OD0EMb9NGSLQbscMmp75eQPFUPuc/p2I/KqxzCJ2ltk=|0|1|NULL|NULL|NULL|NULL|2019-09-11 09:04:16.383|NULL|NULL|8910DB9F-5B45-4A5A-A197-C6E0A5DBBB6D|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D3782D|NULL
2538|755732|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|sUQjKkyihuPV+9R0f7h7KrLh9xX/H6Kg4z8yRJqH9G4=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A14111111111111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|sUQjKkyihuPV+9R0f7h7KrLh9xX/H6Kg4z8yRJqH9G4=|0|1|NULL|NULL|NULL|NULL|2019-09-11 09:05:14.107|NULL|NULL|FA75C46D-EB3B-441F-A939-6FD002D13B8D|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D37CAA|NULL
2539|755734|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|Bqf2g+4j0mnruyllZCo3XvvPSy7qJPO4mbEy0u9VERg=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A141111111111111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|Bqf2g+4j0mnruyllZCo3XvvPSy7qJPO4mbEy0u9VERg=|0|1|NULL|NULL|NULL|NULL|2019-09-11 09:10:16.460|NULL|NULL|28E4C271-4792-4EE8-964B-F46E33CAA9D5|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D38128|NULL
2540|755736|A16_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1|A|SHA2|q7Wywm3g9M+QMxtT0N4RB9QQVQC/95790PB6+cQ2jQU=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A1411111111111111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|q7Wywm3g9M+QMxtT0N4RB9QQVQC/95790PB6+cQ2jQU=|0|1|NULL|NULL|NULL|NULL|2019-09-11 09:11:27.897|NULL|NULL|E36FEBAD-1691-41B7-9B56-503CA75E6C40|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D385A5|NULL
2541|755738|slo7|A|SHA2|vprdnSSFdCa+0vrlGsp4bBM5QWAXYIlz1i099fKSUJI=|0|0|C|1|C|NULL|N|500|Y|Y|69|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|slo7|1|0|N|Y|NULL|1|1|1|-1|vprdnSSFdCa+0vrlGsp4bBM5QWAXYIlz1i099fKSUJI=|0|1|NULL|NULL|NULL|NULL|2019-09-11 09:31:15.680|NULL|NULL|39050998-21A6-4985-9B5F-78F547ADF656|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|0|CR|0|1|1|0|0|1|0x0000000000D38BC2|POTTER
2542|755741|slo8|A|SHA2|Anuw4mxvsh0ForbT3RdVUpkOLJdMGJ1cqMoc2mLZsWA=|0|0|C|1|C|NULL|N|500|Y|Y|69|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|slo8|1|0|N|Y|NULL|1|1|1|-1|Anuw4mxvsh0ForbT3RdVUpkOLJdMGJ1cqMoc2mLZsWA=|0|1|NULL|NULL|NULL|NULL|2019-09-11 09:33:15.727|NULL|NULL|3E3099F7-8AFF-4B49-A068-3B52D971056C|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|0|CR|0|1|1|0|0|1|0x0000000000D39047|POTTER
2543|755744|slo9|A|SHA2|EH0gI0vaUe3jkGVHLM6/LNkSNOjyxkgC8Pn0sNbOdYc=|0|0|C|1|C|NULL|N|500|Y|Y|69|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|slo9|1|0|N|Y|NULL|1|1|1|-1|EH0gI0vaUe3jkGVHLM6/LNkSNOjyxkgC8Pn0sNbOdYc=|0|1|NULL|NULL|NULL|NULL|2019-09-11 10:42:16.877|NULL|NULL|CEB69F03-74C4-4B07-B7FE-4987A2DD7C87|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|0|CR|0|1|1|0|0|1|0x0000000000D39521|POTTER
2544|755747|ngn51|A|SHA2|RxXIWvj9CZKVRGfHpnuztfiTMcmymK7NHc67xvW/05g=|0|0|C|1|C|NULL|N|50|Y|Y|69|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|ngn51|1|0|N|Y|NULL|1|1|1|-1|RxXIWvj9CZKVRGfHpnuztfiTMcmymK7NHc67xvW/05g=|0|1|NULL|NULL|NULL|NULL|2019-09-13 06:25:59.950|NULL|NULL|C19CCF39-00C0-4726-8474-8AEB63931420|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|0|CR|0|1|1|0|0|1|0x0000000000D3A589|POTTER
2545|755750|A50|A|SHA2|/ocpqCVNZ6oHFjNZJT26bunYIwe2lqaPp0fPP7RoSwg=|0|0|C|1|C|NULL|N|0|Y|Y|80|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|Y|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|NULL|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|A14111111111111111111111111111111111111111|1|0|N|Y|NULL|1|1|1|-1|/ocpqCVNZ6oHFjNZJT26bunYIwe2lqaPp0fPP7RoSwg=|0|1|NULL|NULL|NULL|NULL|2019-09-13 06:57:16.993|NULL|NULL|D1ED5888-4405-49F8-BABF-228B22FAD162|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|API|M|1|P|1|CR|0|1|1|0|0|1|0x0000000000D3AA63|NULL
